Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Elevator,Janitor,Parking-Space,Closing-Date,Price,Bedroom,Living Room,Bathroom
120.91660567284724,24.73188711700874,41,16.15,透天厝,住家用,全/二層,無,無,0,111/11/11,"3,000,000",3,2,3
120.96815467442184,24.825199967871438,28,41.96,公寓(5樓含以下無電梯),住家用,"一層,二層,夾層/五層",無,有,1,111/11/13,"13,880,000",4,2,2
120.96667575167268,24.80644722865365,31,54.61,華廈(10層含以下有電梯),住家用,五層/十層,有,有,1,111/11/20,"10,650,000",4,2,2
121.0254054226018,24.778577391903003,24,54.48,住宅大樓(11層含以上有電梯),住家用,四層/十四層,有,有,2,111/11/06,"16,700,000",2,2,2
120.98536026865123,24.809899149292992,9,53.99,住宅大樓(11層含以上有電梯),住家用,五層/十五層,有,有,1,111/11/04,"20,300,000",4,2,2
120.95549961400924,24.80313081621968,14,17.06,華廈(10層含以下有電梯),辦公用,五層/十層,有,有,1,111/11/07,"6,700,000",2,1,1
120.99393678024126,24.80170176686549,25,39.27,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,有,有,0,111/11/24,"14,000,000",3,2,2
120.95309619892636,24.80275991006005,14,55.12,住宅大樓(11層含以上有電梯),住家用,九層/十一層,有,有,1,111/11/30,"12,000,000",3,2,2
121.02660106837943,24.774117031078564,23,58.08,透天厝,住家用,全/四層,無,無,0,111/11/29,"22,380,000",0,0,0
120.96819496083258,24.822401105771583,23,46.22,住宅大樓(11層含以上有電梯),住家用,六層/二十一層,有,有,1,111/11/18,"13,500,000",3,2,2
120.93913247538649,24.79750022668523,10,43.86,住宅大樓(11層含以上有電梯),住家用,十一層/十一層,有,有,1,111/11/01,"12,000,000",3,2,2
120.92939658337735,24.83844967883117,4,32.18,住宅大樓(11層含以上有電梯),住家用,十二層/十五層,有,有,1,111/11/20,"8,450,000",2,2,1
120.95516945479076,24.81355876825048,10,67.85,透天厝,住家用,全/四層,無,無,0,111/11/09,"22,500,000",4,3,4
120.93493241422776,24.790799217990557,42,66.38,透天厝,工業用,全/二層,無,無,0,111/11/26,"10,000,000",4,2,2
120.92204482871956,24.791867460929783,16,6.60,華廈(10層含以下有電梯),住家用,五層/五層,有,有,0,111/11/23,"1,330,000",1,1,1
120.97411202545956,24.81648852210608,43,28.87,華廈(10層含以下有電梯),住家用,六層/七層,有,有,0,111/11/10,"7,200,000",3,2,1
120.96942494383636,24.80900291963795,9,146.85,住宅大樓(11層含以上有電梯),住家用,四層/十三層,有,有,2,111/11/30,"50,500,000",4,2,3
120.95008945178924,24.777641276966087,9,84.89,透天厝,住家用,全/四層,無,無,0,111/11/23,"23,250,000",6,2,4
120.98746754425844,24.806504588707835,14,22.34,華廈(10層含以下有電梯),辦公用,十層/十層,有,有,1,111/11/12,"9,390,000",5,2,2
120.94372176612184,24.797511051834345,46,29.95,透天厝,住家用,全/二層,無,無,0,111/11/09,"9,100,000",3,2,2
120.97731649646524,24.76546822281312,28,24.60,華廈(10層含以下有電梯),住家用,三層/五層,有,有,0,111/11/03,"5,200,000",3,2,3
120.98702524825224,24.77940961880256,30,56.67,透天厝,住家用,全/三層,有,有,0,111/11/28,"15,800,000",4,2,3
120.9665852909758,24.811810211930517,45,43.35,透天厝,住家用,全/二層,無,無,0,111/11/19,"23,500,000",6,2,4
120.96685221751125,24.81238809440923,31,12.08,華廈(10層含以下有電梯),住家用,五層/五層,有,有,0,111/11/20,"3,460,000",1,1,1
120.95675266641167,24.812141748698043,34,47.40,透天厝,住家用,全/三層,無,無,0,111/11/23,"15,000,000",4,3,5
120.95680766612809,24.796152073881476,4,139.14,透天厝,住家用,全/四層,有,有,0,111/11/23,"38,200,000",5,2,5
121.01399465715168,24.791074530971173,2,34.12,住宅大樓(11層含以上有電梯),住家用,三層/二十四層,有,有,1,111/11/27,"17,000,000",2,2,1
120.976784643902,24.807279772522715,8,13.06,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,有,0,111/11/23,"5,550,000",0,0,0
120.9690273552387,24.816740351352127,45,26.68,透天厝,住家用,全/二層,無,無,0,111/11/15,"25,000,000",6,3,4
121.01459813578164,24.79257323470499,3,32.58,住宅大樓(11層含以上有電梯),辦公用,八層/二十一層,有,有,1,111/11/18,"11,000,000",1,1,1
121.01805864228452,24.784898516070896,14,9.75,住宅大樓(11層含以上有電梯),辦公用,二層/十三層,有,有,0,111/11/13,"5,350,000",1,1,1
120.93060213252646,24.841167837598807,2,21.31,住宅大樓(11層含以上有電梯),住家用,十層/十四層,有,有,0,111/11/11,"6,500,000",2,1,1
120.97405258181394,24.81692187169241,29,23.10,華廈(10層含以下有電梯),住家用,五層/九層,有,有,1,111/11/02,"4,200,000",1,1,1
121.01459813578164,24.79257323470499,2,36.70,住宅大樓(11層含以上有電梯),住家用,十七層/二十一層,有,有,1,111/11/03,"18,200,000",2,2,1
120.9115156606154,24.74439796049325,22,53.26,透天厝,住家用,全/四層,無,無,0,111/11/03,"9,500,000",5,2,3
120.96561765702748,24.80539967557861,15,13.38,華廈(10層含以下有電梯),住家用,五層/五層,有,有,0,111/11/23,"3,100,000",1,1,1
120.95172310978388,24.798163916418016,12,54.99,住宅大樓(11層含以上有電梯),商業用,"一層,見其他登記事項/十五層",有,有,1,111/11/27,"9,690,000",0,0,0
120.96569372104872,24.81654100184309,24,47.03,華廈(10層含以下有電梯),住家用,六層/十層,有,有,1,111/11/08,"11,200,000",3,2,2
120.95489824981836,24.770248345320763,26,45.47,透天厝,住家用,全/三層,無,有,0,111/11/15,"18,000,000",3,2,3
120.94579265728612,24.834411718642432,7,91.49,透天厝,住家用,全/五層,有,無,0,111/11/21,"20,200,000",6,3,4
121.01865188284587,24.783941404210896,2,41.23,華廈(10層含以下有電梯),住家用,七層/九層,有,無,1,111/11/19,"16,800,000",2,2,1
121.01668493137264,24.792085468110702,9,70.63,住宅大樓(11層含以上有電梯),住家用,十七層/二十二層,有,有,2,111/11/29,"33,000,000",4,2,2
120.92945462180133,24.840788099463232,4,31.92,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,有,有,1,111/11/30,"4,900,000",2,2,1
120.96670365726465,24.776020741304187,42,62.51,透天厝,住家用,全/二層,無,無,0,111/11/26,"7,850,000",5,2,3
120.96445926966908,24.809254618103758,43,43.37,透天厝,住商用,全/四層,無,無,0,111/11/14,"5,800,000",3,1,3
121.0254054226018,24.778577391903003,24,17.58,住宅大樓(11層含以上有電梯),住家用,五層/十四層,有,有,0,111/11/01,"8,080,000",2,2,1
120.96523351155598,24.76410257881664,23,62.78,透天厝,住家用,全/三層,無,有,0,111/11/13,"13,000,000",4,2,3
121.0164376061318,24.791570860101068,8,77.59,住宅大樓(11層含以上有電梯),住家用,二層/十七層,有,有,2,111/11/15,"28,250,000",4,2,3
120.97841400101176,24.765955933496,29,30.43,公寓(5樓含以下無電梯),住家用,一層/五層,無,有,0,111/11/24,"4,500,000",2,2,1
120.92675182197053,24.843666914416428,15,33.76,住宅大樓(11層含以上有電梯),住家用,五層/十三層,有,有,1,111/11/12,"6,250,000",2,2,1
120.9758231539389,24.817662512632555,44,30.42,透天厝,住家用,全/二層,無,無,0,111/11/20,"19,500,000",4,2,2
120.93259205731428,24.838965774314328,15,33.90,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,1,111/11/22,"6,250,000",3,2,2
120.9674325736186,24.82488381394189,3,44.91,華廈(10層含以下有電梯),住家用,三層/十層,有,有,1,111/11/07,"16,800,000",3,2,2
121.0263949848376,24.781601815294795,44,28.23,透天厝,住家用,全/二層,無,無,0,111/11/30,"6,800,000",4,3,2
120.9672058047868,24.821967517354917,24,58.97,住宅大樓(11層含以上有電梯),住家用,十六層/二十二層,有,有,1,111/11/19,"16,700,000",4,2,2
120.97362580367351,24.82358491018132,31,13.64,華廈(10層含以下有電梯),住家用,三層/七層,有,有,0,111/11/19,"3,200,000",1,1,1
120.95301646754268,24.80435794967733,1,73.39,透天厝,住家用,全/四層,有,無,0,111/11/01,"33,680,000",3,2,5
120.9626494805897,24.80797211083836,2,10.76,華廈(10層含以下有電梯),住家用,三層/十層,有,有,0,111/11/17,"4,550,000",1,1,1
120.94431593112569,24.79589515170496,26,24.70,住宅大樓(11層含以上有電梯),住家用,十四層/十六層,有,有,0,111/11/20,"6,880,000",2,2,1
121.01393560535055,24.793665756379458,40,37.00,透天厝,住工用,全/二層,無,無,0,111/11/19,"22,100,000",6,2,3
120.96679085675254,24.81992697215807,28,32.07,華廈(10層含以下有電梯),商業用,一層/七層,有,有,1,111/11/18,"4,900,000",2,2,2
120.95142678742906,24.797134549994365,27,30.46,華廈(10層含以下有電梯),住家用,八層/十層,有,有,0,111/11/12,"7,400,000",3,2,2
120.95878001022687,24.813632038381744,33,37.57,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,111/11/09,"7,250,000",3,2,2
121.01711957038953,24.788194074743128,15,22.58,住宅大樓(11層含以上有電梯),住家用,五層/十三層,有,有,1,111/11/17,"6,300,000",1,1,1
120.96716094851328,24.76691092824942,26,190.86,透天厝,住家用,全/三層,有,有,0,111/11/01,"31,000,000",10,3,5
121.02227040754576,24.777846575679465,24,109.48,透天厝,住家用,全/三層,有,無,0,111/11/23,"70,000,000",0,0,0
121.00972207991866,24.791029724698213,10,25.20,住宅大樓(11層含以上有電梯),住家用,九層/十四層,有,有,0,111/11/16,"11,000,000",0,0,0
120.9675666362025,24.80392843636527,1,28.72,住宅大樓(11層含以上有電梯),住家用,五層/十一層,有,有,1,111/11/30,"12,500,000",1,1,1
120.9672058047868,24.821967517354917,24,49.02,住宅大樓(11層含以上有電梯),住家用,六層/二十層,有,有,1,111/11/26,"14,000,000",3,2,2
120.95152489063916,24.79920213692964,15,31.48,住宅大樓(11層含以上有電梯),住家用,五層/十五層,有,有,1,111/11/20,"7,050,000",1,1,1
121.00339227059058,24.788357536373045,33,18.73,公寓(5樓含以下無電梯),住家用,一層/五層,無,無,0,111/11/26,"6,500,000",2,1,2
120.98876378523148,24.80137644045529,14,76.63,透天厝,住商用,全/五層,無,有,0,111/11/20,"31,780,000",5,3,5
121.02025452662436,24.787146369654533,11,50.00,住宅大樓(11層含以上有電梯),住家用,二十四層/二十四層,有,有,1,111/11/14,"26,000,000",2,2,2
120.97189612263684,24.81667771524205,30,25.84,華廈(10層含以下有電梯),住家用,三層/七層,有,有,0,111/11/19,"6,250,000",3,1,3
120.9745372069424,24.817391445577933,23,53.58,華廈(10層含以下有電梯),住家用,八層/九層,有,有,1,111/11/29,"16,000,000",4,2,2
120.96750662278674,24.806483527216383,16,14.71,華廈(10層含以下有電梯),辦公用,七層/八層,有,有,1,111/11/21,"5,680,000",1,1,1
121.011096769787,24.79046986385436,8,75.13,住宅大樓(11層含以上有電梯),住家用,二十層/二十七層,有,有,1,111/11/27,"37,000,000",4,2,2
120.98006850558257,24.808011561364825,43,134.51,透天厝,住家用,全/四層,無,無,0,111/11/21,"66,810,000",10,5,7
120.91202794454377,24.76102005901666,7,70.89,透天厝,住商用,全/四層,無,有,0,111/11/16,"18,300,000",3,2,4
120.95787404100876,24.80151538094533,6,44.25,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,111/11/30,"14,300,000",3,2,2
120.98573682414712,24.804039619158488,14,93.10,住宅大樓(11層含以上有電梯),辦公用,八層/十四層,有,有,2,111/11/07,"35,680,000",4,2,3
120.93337067694122,24.807600793149632,4,38.66,華廈(10層含以下有電梯),住家用,八層/八層,有,有,1,111/11/26,"9,700,000",2,1,1
120.94972210389348,24.805774379418462,42,40.74,透天厝,住家用,全/二層,無,無,0,111/11/09,"9,000,000",4,3,3
120.98518179703998,24.813438361798926,13,51.94,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,有,有,1,111/11/22,"22,060,000",2,2,2
120.91136683803924,24.745138231188538,25,43.31,透天厝,住家用,全/四層,無,有,0,111/11/24,"5,550,000",3,2,3
120.95075141199602,24.77919443088754,40,52.09,透天厝,住家用,全/一層,無,無,0,111/11/29,"11,000,000",6,2,2
121.0119868034444,24.78962110350966,7,41.16,住宅大樓(11層含以上有電梯),住家用,十八層/二十三層,有,有,1,111/11/11,"19,260,000",2,2,1
120.92916119359808,24.83482007938236,30,54.73,華廈(10層含以下有電梯),住家用,"一層,地下層/五層",有,有,1,111/11/16,"6,200,000",6,2,3
120.95662998981716,24.79513179576361,28,36.71,華廈(10層含以下有電梯),住家用,五層/五層,有,無,1,111/11/25,"6,660,000",3,2,2
120.9699994954708,24.805527023681982,23,26.81,華廈(10層含以下有電梯),商業用,六層/八層,有,無,0,111/11/30,"5,550,000",0,0,0
120.9699994954708,24.805527023681982,23,39.14,華廈(10層含以下有電梯),商業用,六層/八層,有,無,0,111/11/30,"6,150,000",0,0,0
120.9624350684097,24.797345383926658,25,9.19,住宅大樓(11層含以上有電梯),辦公用,九層/十七層,有,有,0,111/11/14,"2,470,000",1,1,1
121.01668493137264,24.792085468110702,9,55.80,住宅大樓(11層含以上有電梯),住家用,十一層/二十二層,有,有,1,111/11/20,"26,400,000",3,2,2
120.96931588909224,24.810005066236236,12,82.24,住宅大樓(11層含以上有電梯),住家用,六層/十四層,有,有,1,111/11/21,"38,600,000",4,2,2
121.0155563544698,24.78340003562718,29,38.83,公寓(5樓含以下無電梯),住家用,五層/五層,無,有,1,111/11/17,"8,900,000",3,2,2
120.96526145011676,24.805823939112084,16,9.29,公寓(5樓含以下無電梯),住家用,四層/五層,無,有,0,111/11/22,"2,200,000",0,0,0
120.97824040917938,24.79745684914733,27,25.65,華廈(10層含以下有電梯),住家用,五層/七層,有,無,0,111/11/15,"7,660,000",0,0,0
120.98321495778548,24.80105990758569,25,22.41,華廈(10層含以下有電梯),商業用,九層/九層,有,有,1,111/11/20,"5,500,000",1,1,1
120.92942699219826,24.837167627277,6,38.50,華廈(10層含以下有電梯),住家用,七層/七層,有,有,1,111/11/04,"9,380,000",3,2,2
120.97913720106824,24.816958783167205,29,18.59,住宅大樓(11層含以上有電梯),住家用,六層/十四層,有,有,0,111/11/06,"3,700,000",1,1,1
120.96498528690856,24.7677500981431,26,68.81,透天厝,住家用,全/三層,無,有,0,111/11/06,"14,380,000",4,2,3
121.01399465715168,24.791074530971173,2,33.31,住宅大樓(11層含以上有電梯),住家用,二十三層/二十四層,有,有,1,111/11/06,"16,700,000",2,2,1
121.02593891354618,24.776040254372493,21,10.71,公寓(5樓含以下無電梯),住家用,二層/四層,無,無,0,111/11/04,"3,650,000",1,1,1
120.98330429723048,24.798667334651743,49,41.47,透天厝,住家用,全/二層,無,無,0,111/11/04,"27,000,000",6,3,6
120.91788125484692,24.73135512807861,4,35.79,華廈(10層含以下有電梯),住家用,一層/五層,有,有,0,111/11/05,"6,800,000",3,2,2
120.96665632623272,24.805110984212263,27,42.66,華廈(10層含以下有電梯),辦公用,二層/九層,有,無,0,111/11/28,"8,600,000",2,1,1
120.95476887276276,24.799808077387425,10,72.53,透天厝,住家用,全/五層,無,無,0,111/11/23,"22,000,000",3,4,5
120.96762674789728,24.800985115495106,34,7.95,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,0,111/11/03,"2,000,000",1,1,1
120.98321495778548,24.80105990758569,25,18.25,華廈(10層含以下有電梯),住家用,三層/九層,有,有,0,111/11/11,"5,320,000",1,1,1
120.9613733076699,24.808495451054103,28,16.53,華廈(10層含以下有電梯),住家用,五層/五層,有,無,0,111/11/07,"3,500,000",0,0,0
121.01013748135694,24.791183189331147,12,53.35,住宅大樓(11層含以上有電梯),住家用,十二層/十四層,有,有,1,111/11/30,"24,800,000",3,2,2
121.01495346598062,24.7865510970869,34,33.76,公寓(5樓含以下無電梯),其他,四層/五層,無,有,0,111/11/19,"7,980,000",3,2,2
120.95582572830943,24.803961546515872,16,32.80,住宅大樓(11層含以上有電梯),住家用,十三層/十三層,有,有,1,111/11/13,"11,100,000",2,2,1
120.964036986266,24.79865491578655,31,11.32,住宅大樓(11層含以上有電梯),商業用,八層/十二層,有,有,0,111/11/18,"2,120,000",1,1,1
120.94703906166778,24.83487261205569,7,53.93,華廈(10層含以下有電梯),住家用,六層/八層,有,有,1,111/11/28,"14,300,000",3,2,2
120.99393678024126,24.80170176686549,25,42.68,住宅大樓(11層含以上有電梯),住家用,十一層/十二層,有,有,0,111/11/27,"15,150,000",3,2,2
120.93337067694122,24.807600793149632,4,39.78,華廈(10層含以下有電梯),住家用,八層/八層,有,有,1,111/11/22,"9,900,000",2,2,1
120.96148634633478,24.79479906796716,29,45.05,華廈(10層含以下有電梯),住家用,六層/八層,有,有,1,111/11/12,"9,200,000",3,2,2
121.01638721793164,24.784438246693217,13,59.00,住宅大樓(11層含以上有電梯),辦公用,十五層/十五層,有,有,2,111/11/10,"27,900,000",3,2,2
120.97619811009464,24.822646375437607,27,14.24,華廈(10層含以下有電梯),住家用,六層/七層,有,有,0,111/11/29,"3,250,000",1,1,1
121.01487452580282,24.788049866323068,11,36.00,住宅大樓(11層含以上有電梯),住家用,四層/十三層,有,有,1,111/11/19,"16,300,000",2,2,2
120.9783424890026,24.779182905777223,19,195.97,透天厝,住家用,全/四層,無,無,0,111/11/09,"41,600,000",7,3,6
121.00742757942402,24.79151740467173,28,35.12,公寓(5樓含以下無電梯),住家用,五層/五層,無,有,0,111/11/26,"9,700,000",3,2,2
120.92743621392034,24.840787133156667,15,60.84,透天厝,住家用,全/四層,無,無,0,111/11/26,"13,300,000",5,2,3
120.97677407100387,24.810936362321872,26,31.42,住宅大樓(11層含以上有電梯),住家用,十一層/十二層,有,有,1,111/11/24,"7,900,000",3,2,2
120.96734861519316,24.80550841075744,67,68.84,透天厝,住商用,全/二層,無,無,0,111/11/25,"29,800,000",5,3,3
120.98518179703998,24.813438361798926,13,67.28,住宅大樓(11層含以上有電梯),住家用,六層/十四層,有,有,2,111/11/27,"25,700,000",4,2,2
120.97626948818484,24.81146896149269,32,16.23,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,有,0,111/10/01,"2,720,000",1,1,1
120.99800219290256,24.790027858077966,23,8.91,華廈(10層含以下有電梯),辦公用,七層/七層,有,有,0,111/10/15,"2,500,000",0,0,0
121.01638692032677,24.782172054224755,29,34.36,華廈(10層含以下有電梯),住家用,一層/五層,有,無,0,111/10/03,"13,000,000",3,1,2
121.0194139731991,24.787715275203794,12,74.00,住宅大樓(11層含以上有電梯),住家用,五層/二十一層,有,有,2,111/10/02,"33,600,000",4,2,2
120.96505199692176,24.812008483602227,25,10.33,住宅大樓(11層含以上有電梯),住家用,四層/十二層,有,有,0,111/10/04,"1,650,000",1,1,1
120.96680450862856,24.805815260476,7,45.22,住宅大樓(11層含以上有電梯),住家用,十八層/二十四層,有,有,2,111/10/06,"14,650,000",4,2,2
120.96191007742722,24.79990936904919,19,44.79,住宅大樓(11層含以上有電梯),辦公用,地下一層/十二層,有,有,0,111/10/18,"2,680,000",1,1,1
120.96191007742722,24.79990936904919,19,57.08,住宅大樓(11層含以上有電梯),商業用,地下一層/十二層,有,有,0,111/10/18,"5,300,000",0,0,0
120.96372527390572,24.816170350390728,25,65.94,住宅大樓(11層含以上有電梯),住家用,十六層/十九層,有,有,1,111/10/10,"16,680,000",4,2,2
120.92332082227026,24.82378425633264,17,58.92,透天厝,住家用,全/四層,無,無,0,111/10/20,"1,604,509",6,2,4
121.01119515214135,24.78468249178947,15,46.92,華廈(10層含以下有電梯),住家用,二層/六層,有,有,1,111/10/08,"16,680,000",2,2,2
120.9569022249022,24.808728967668824,28,12.26,華廈(10層含以下有電梯),住家用,四層/七層,有,無,0,111/10/26,"2,277,000",0,0,0
121.02547510975296,24.78084357247888,15,12.57,華廈(10層含以下有電梯),辦公用,五層/七層,有,有,1,111/10/09,"6,300,000",1,1,1
120.98655815085492,24.80076230472368,15,69.55,透天厝,住家用,全/五層,無,無,0,111/10/04,"31,500,000",6,3,4
120.953017825104,24.80075553296994,24,39.85,華廈(10層含以下有電梯),住家用,四層/九層,有,有,1,111/10/02,"10,500,000",3,2,2
121.0262550793829,24.774694930152787,17,8.16,華廈(10層含以下有電梯),住家用,六層/六層,有,有,0,111/10/02,"3,620,000",1,1,1
120.92833374839842,24.845708134191103,12,26.88,住宅大樓(11層含以上有電梯),住家用,三層/十三層,有,有,1,111/10/06,"4,600,000",1,1,1
120.97500824328876,24.78697410366174,35,62.24,透天厝,住家用,全/二層,無,無,0,111/10/04,"17,000,000",6,4,4
120.94298866787722,24.84333090521432,39,29.48,透天厝,住家用,全/二層,無,無,0,111/10/30,"5,100,000",4,2,2
121.02096583364984,24.78258679994253,27,46.94,住宅大樓(11層含以上有電梯),住家用,十層/十六層,有,有,1,111/10/08,"13,200,000",3,2,2
120.99654811279989,24.79835222774221,38,22.96,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,111/10/16,"8,450,000",4,1,2
120.98373750272803,24.813925745367417,50,14.94,透天厝,住家用,全/二層,無,無,0,111/10/26,"4,000,000",4,2,2
121.00901026500098,24.794912084654595,27,18.16,華廈(10層含以下有電梯),住家用,四層/八層,有,有,0,111/10/28,"6,000,000",2,1,1
121.00847538676167,24.783283227547333,34,44.50,透天厝,住家用,全/二層,無,無,0,111/10/06,"19,500,000",4,2,2
120.99800219290256,24.790027858077966,23,9.98,華廈(10層含以下有電梯),辦公用,五層/七層,有,有,0,111/10/29,"2,600,000",0,0,0
120.9513685839804,24.794209255488447,13,77.77,透天厝,住家用,全/五層,無,無,0,111/10/14,"22,400,000",4,3,6
120.99200826776516,24.797891592491705,16,11.72,華廈(10層含以下有電梯),辦公用,二層/七層,有,有,0,111/10/22,"5,700,000",1,1,1
120.95549961400924,24.80313081621968,14,17.06,華廈(10層含以下有電梯),辦公用,八層/十層,有,有,1,111/10/13,"6,260,000",2,2,1
120.98536026865123,24.809899149292992,9,46.35,住宅大樓(11層含以上有電梯),住家用,二層/十五層,有,有,1,111/10/22,"18,000,000",3,2,2
121.0260578947234,24.777538995019626,23,16.45,華廈(10層含以下有電梯),住家用,五層/五層,有,有,0,111/10/28,"5,680,000",1,1,1
120.94622507677656,24.795290925120185,34,39.81,透天厝,住家用,全/二層,無,無,0,111/10/08,"14,380,000",7,2,2
120.9638381225414,24.80226632917101,16,7.53,華廈(10層含以下有電梯),住家用,三層/五層,有,有,0,111/10/15,"2,250,000",1,1,1
120.94957862206638,24.793684998966786,10,62.17,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,2,111/10/23,"16,720,000",3,2,2
121.01189803968404,24.79221233050372,7,48.97,住宅大樓(11層含以上有電梯),住家用,二十七層/二十八層,有,有,1,111/10/11,"27,500,000",2,2,1
120.95673686561756,24.80066636491173,47,25.31,透天厝,住家用,全/二層,無,無,0,111/10/05,"10,800,000",4,3,2
120.9444257817436,24.793529682221408,27,33.64,住宅大樓(11層含以上有電梯),住家用,四層/十二層,有,有,0,111/10/28,"6,250,000",3,2,2
121.02469388783136,24.78105136925421,31,45.60,透天厝,住家用,全/四層,無,無,0,111/10/11,"6,650,000",4,2,3
120.9602286045165,24.79996310530897,43,26.98,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,111/10/29,"6,200,000",0,0,0
120.92960286562048,24.841086109744104,1,31.72,住宅大樓(11層含以上有電梯),住家用,三層/十四層,有,有,0,111/10/08,"8,300,000",3,2,1
121.01318314796754,24.786235265023404,27,24.31,住宅大樓(11層含以上有電梯),住家用,五層/十三層,有,有,0,111/10/27,"9,000,000",2,2,1
121.01864164790533,24.7816300682416,15,17.37,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,0,111/10/23,"7,700,000",1,1,1
120.95309619892636,24.80275991006005,14,55.51,住宅大樓(11層含以上有電梯),住家用,一層/十四層,有,有,1,111/10/14,"16,400,000",3,2,2
120.96091273918974,24.7946634849946,28,36.47,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,0,111/10/22,"8,600,000",3,2,2
120.95532339110676,24.798056687141937,28,37.79,華廈(10層含以下有電梯),住家用,二層/五層,有,無,0,111/10/31,"5,900,000",3,2,2
120.92675182197053,24.843666914416428,15,24.71,住宅大樓(11層含以上有電梯),住家用,六層/十三層,有,有,0,111/10/29,"5,580,000",1,1,1
121.01617002735875,24.787390633378426,46,28.12,透天厝,住家用,全/二層,無,無,0,111/10/23,"17,700,000",4,2,3
120.96830564222644,24.77616553725652,18,15.26,華廈(10層含以下有電梯),住家用,地下四層/四層,有,有,0,111/10/16,"3,350,000",1,1,1
120.97851403787044,24.81666978338128,16,77.01,透天厝,住商用,全/五層,無,無,0,111/10/05,"21,500,000",5,2,5
120.96950473160844,24.76586409516444,15,45.61,住宅大樓(11層含以上有電梯),住家用,六層/十四層,有,有,1,111/10/10,"13,250,000",3,2,2
120.9776431121224,24.76376185959072,24,37.30,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,111/10/09,"5,200,000",3,2,1
121.02640339978444,24.77463170141293,20,11.70,華廈(10層含以下有電梯),住家用,四層/六層,有,有,0,111/10/23,"3,800,000",1,1,1
120.96369423439307,24.82084716080967,43,23.96,公寓(5樓含以下無電梯),商業用,一層/四層,無,無,0,111/10/21,"4,070,000",3,2,1
120.96847388028452,24.814799085632536,48,32.87,透天厝,住家用,全/二層,無,無,0,111/10/27,"14,600,000",4,2,2
120.95967563856598,24.79710088416188,37,229.64,透天厝,住商用,全/三層,無,無,0,111/10/09,"155,000,000",0,0,0
120.96323456026369,24.802961381534224,33,138.32,華廈(10層含以下有電梯),商業用,七層/九層,有,有,0,111/10/19,"15,000,000",0,0,0
120.96693977623292,24.81792265242869,19,53.69,住宅大樓(11層含以上有電梯),住家用,二層/十一層,有,有,1,111/10/09,"15,900,000",3,2,2
120.96581524484434,24.770179003283257,27,114.09,透天厝,住家用,全/五層,無,無,0,111/10/09,"19,500,000",4,3,4
120.96549301222664,24.79115246822216,47,32.00,透天厝,住家用,全/二層,無,無,0,111/10/04,"6,820,000",4,2,2
120.93116538706724,24.84245919296284,7,52.45,住宅大樓(11層含以上有電梯),住家用,五層/十五層,有,有,1,111/10/29,"13,000,000",4,2,2
121.0094743089651,24.784240206816243,30,57.71,透天厝,住家用,全/三層,無,無,0,111/10/30,"24,120,000",5,2,3
121.00031648381172,24.7898382630737,26,64.65,住宅大樓(11層含以上有電梯),住家用,十九層/二十一層,有,有,2,111/10/24,"25,200,000",3,2,2
120.95594476772096,24.80298649963809,14,13.29,華廈(10層含以下有電梯),辦公用,四層/十層,有,有,0,111/10/16,"5,400,000",1,1,1
120.95309619892636,24.80275991006005,14,55.53,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,有,1,111/10/22,"15,200,000",3,2,2
120.98321495778548,24.80105990758569,25,14.99,華廈(10層含以下有電梯),商業用,四層/九層,有,有,0,111/10/06,"3,750,000",1,1,1
120.97649786014738,24.806909555617622,49,35.14,透天厝,住家用,全/二層,無,無,0,111/10/27,"28,000,000",4,2,3
120.93259205731428,24.838965774314328,14,39.84,住宅大樓(11層含以上有電梯),住家用,八層/十四層,有,有,1,111/10/22,"8,800,000",3,2,2
120.96147217231652,24.776642469442407,11,110.35,透天厝,住家用,全/五層,有,有,0,111/10/18,"30,880,000",5,3,5
120.96343296599537,24.80097513538064,38,29.79,公寓(5樓含以下無電梯),住家用,一層/五層,無,無,0,111/10/29,"7,900,000",3,2,2
120.96433364619296,24.798880710567776,27,34.35,住宅大樓(11層含以上有電梯),住家用,三層/十二層,有,有,0,111/10/24,"9,680,000",3,2,2
120.93096620882848,24.791230815941567,45,57.22,透天厝,工業用,全/二層,無,無,0,111/10/06,"12,500,000",4,3,3
120.97584160612244,24.82453327981779,30,32.27,華廈(10層含以下有電梯),住家用,三層/五層,有,無,0,111/10/12,"5,000,000",3,2,2
