Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Layout,Elevator,Janitor,Parking-Space,Closing-Date,Price
120.96178092541373,24.80176924045228,14,11.59,華廈(10層含以下有電梯),辦公用,四層/十層,1房1廳1衛,有,有,0,110/07/24,"3,600,000"
120.95309619892636,24.80275991006005,12,62.63,住宅大樓(11層含以上有電梯),住家用,六層/十三層,4房2廳2衛,有,有,1,110/07/27,"14,500,000"
120.98192926275479,24.80012079152278,18,47.83,住宅大樓(11層含以上有電梯),住家用,三層/十二層,4房2廳2衛,有,有,1,110/07/10,"18,800,000"
120.96680450862857,24.805815260476002,6,90.37,住宅大樓(11層含以上有電梯),住家用,七層/二十四層,4房2廳3衛,有,有,2,110/07/20,"25,500,000"
120.9762031873995,24.79605709622123,31,38.42,華廈(10層含以下有電梯),住家用,五層/六層,3房2廳2衛,有,有,1,110/07/06,"11,680,000"
120.95969582846497,24.795836881163147,27,25.92,華廈(10層含以下有電梯),住家用,三層/五層,3房2廳1衛,有,有,0,110/07/13,"4,700,000"
120.95850407132032,24.81051709322911,27,46.60,住宅大樓(11層含以上有電梯),住家用,"十二層,十三層/十二層",3房2廳3衛,有,有,1,110/07/23,"11,000,000"
120.975743217206,24.821761494855675,26,43.87,華廈(10層含以下有電梯),住家用,三層/七層,3房2廳2衛,有,有,1,110/07/17,"8,700,000"
120.9775143870121,24.7647640092935,27,9.47,華廈(10層含以下有電梯),住家用,五層/七層,1房1廳1衛,有,無,0,110/07/15,"1,250,000"
120.98492457796695,24.813664045002042,33,26.14,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳2衛,無,無,0,110/07/03,"2,950,000"
120.96158243922288,24.803927019539667,37,25.20,公寓(5樓含以下無電梯),住家用,一層/五層,3房2廳2衛,無,無,0,110/07/13,"4,450,000"
120.96720580478681,24.821967517354913,23,47.37,住宅大樓(11層含以上有電梯),住家用,十八層/二十一層,3房2廳2衛,有,有,1,110/07/18,"10,800,000"
120.96940336945971,24.816298025016113,49,41.89,透天厝,工業用,全/二層,4房3廳3衛,無,無,0,110/07/08,"30,000,000"
121.01318314796754,24.786235265023404,26,11.62,住宅大樓(11層含以上有電梯),其他,九層/十三層,1房1廳1衛,有,有,0,110/07/06,"2,810,000"
120.95172310978387,24.798163916418016,11,35.21,住宅大樓(11層含以上有電梯),住家用,十五層/十五層,2房2廳1衛,有,有,1,110/07/05,"7,320,000"
120.97685324223227,24.810737737649447,24,11.13,住宅大樓(11層含以上有電梯),住家用,四層/十二層,1房1廳1衛,有,有,0,110/07/16,"2,600,000"
120.95549961400923,24.80313081621968,12,19.59,華廈(10層含以下有電梯),辦公用,四層/十層,3房1廳1衛,有,有,1,110/07/21,"5,700,000"
120.96969357659316,24.802592657054056,30,10.13,華廈(10層含以下有電梯),其他,九層/十層,1房1廳1衛,有,有,0,110/07/21,"2,300,000"
120.94964759621084,24.794326062749565,21,39.87,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,1,110/07/07,"7,400,000"
120.96950473160844,24.765864095164442,14,46.88,住宅大樓(11層含以上有電梯),住家用,八層/十四層,2房1衛,有,有,1,110/07/03,"8,250,000"
120.97898780979449,24.764222500992798,24,57.41,透天厝,住家用,全/四層,5房3廳3衛,無,有,0,110/07/23,"8,100,000"
120.9723022225927,24.81434841084601,15,15.95,華廈(10層含以下有電梯),辦公用,七層/九層,1房1廳1衛,有,有,0,110/07/18,"2,830,000"
121.0178909169698,24.787688378121864,29,37.35,華廈(10層含以下有電梯),住家用,三層/七層,3房2廳2衛,有,有,1,110/07/16,"11,500,000"
120.97561470995063,24.8212648965014,27,49.00,華廈(10層含以下有電梯),住家用,"一層,夾層/六層",5房2廳2衛,有,有,1,110/07/18,"9,900,000"
120.9851424734302,24.811388860240687,10,56.18,住宅大樓(11層含以上有電梯),辦公用,六層/十四層,4房2廳2衛,有,有,2,110/07/08,"18,880,000"
121.02653355061257,24.782134484059597,43,30.49,透天厝,住家用,全/二層,5房3廳3衛,無,無,0,110/07/19,"15,300,000"
120.92937413123778,24.843144527473946,2,69.87,透天厝,住商用,全/四層,4房2廳5衛,無,無,0,110/07/11,"14,750,000"
120.95399959567565,24.82060975523781,1,71.56,透天厝,住家用,全/四層,5房2廳4衛,有,無,0,110/07/18,"21,600,000"
120.98321495778549,24.80105990758569,24,16.00,華廈(10層含以下有電梯),商業用,五層/九層,1房1廳1衛,有,有,0,110/07/09,"2,970,000"
120.94191366729041,24.835863862996035,10,89.40,透天厝,住家用,全/四層,4房3廳5衛,無,無,0,110/07/01,"15,800,000"
120.96190163192763,24.795178375304523,26,33.00,華廈(10層含以下有電梯),住商用,一層/七層,3房2廳2衛,有,有,1,110/07/06,"5,200,000"
120.96975040164904,24.77220226041174,7,90.80,透天厝,住家用,全/三層,6房2廳7衛,有,有,2,110/07/15,"23,500,000"
120.96181916241365,24.806102982855954,24,31.56,住宅大樓(11層含以上有電梯),住家用,七層/二十四層,2房1廳1衛,有,有,1,110/07/07,"5,000,000"
120.96300479136434,24.810617592427466,1,23.33,住宅大樓(11層含以上有電梯),住家用,七層/十二層,1房1廳1衛,有,無,0,110/07/10,"6,600,000"
120.92972171429406,24.788259817203347,14,8.74,華廈(10層含以下有電梯),住家用,六層/六層,1房1衛,有,有,0,110/07/07,"1,150,000"
121.02471382580582,24.781854912882473,22,13.00,華廈(10層含以下有電梯),住家用,四層/六層,1房1衛,有,有,0,110/07/10,"2,520,000"
121.01805864228453,24.784898516070896,13,18.11,住宅大樓(11層含以上有電梯),辦公用,九層/十三層,1房1廳1衛,有,有,1,110/07/09,"5,500,000"
120.96311753023052,24.797336524724813,21,11.67,住宅大樓(11層含以上有電梯),住家用,五層/十四層,1房1廳1衛,有,有,0,110/07/12,"2,500,000"
120.95534354518642,24.769381714387247,14,110.82,透天厝,住家用,全/四層,5房2廳4衛,無,有,0,110/07/01,"15,320,000"
120.95152489063915,24.79920213692964,13,27.46,住宅大樓(11層含以上有電梯),住家用,十三層/十五層,1房1廳1衛,有,有,1,110/07/12,"4,500,000"
120.95575457003403,24.809369673250814,21,41.42,華廈(10層含以下有電梯),住家用,二層/十層,3房2廳2衛,有,有,1,110/07/06,"8,520,000"
120.97965211222507,24.813816897986854,28,36.63,華廈(10層含以下有電梯),住家用,五層/七層,3房2廳2衛,有,有,1,110/07/09,"8,250,000"
120.96868178453313,24.814121987741284,25,10.41,住宅大樓(11層含以上有電梯),住家用,六層/十二層,1房1廳1衛,有,有,0,110/07/12,"1,400,000"
120.9503750815197,24.755665607330574,23,9.62,華廈(10層含以下有電梯),住家用,八層/十層,1房1廳1衛,有,有,0,110/07/06,"800,000"
120.95065215361869,24.755096889870654,24,9.00,公寓(5樓含以下無電梯),住家用,三層/五層,1房1衛,無,有,0,110/07/09,"550,000"
121.00031648381172,24.7898382630737,25,55.30,住宅大樓(11層含以上有電梯),住家用,十六層/二十一層,3房2廳2衛,有,有,1,110/07/05,"19,000,000"
120.97704206739324,24.80595260100745,27,35.50,華廈(10層含以下有電梯),住家用,五層/九層,3房2廳2衛,有,有,0,110/07/06,"5,600,000"
120.96300479136434,24.810617592427466,1,30.82,住宅大樓(11層含以上有電梯),住家用,五層/十二層,1房1廳1衛,有,無,1,110/07/12,"6,550,000"
120.92683907753346,24.813041988515597,28,37.02,透天厝,農業用,全/一層,6房1廳1衛,無,無,0,110/07/01,"16,580,000"
120.95152489063915,24.79920213692964,13,31.48,住宅大樓(11層含以上有電梯),住家用,六層/十五層,2房1廳1衛,有,有,1,110/07/13,"6,400,000"
120.95890527127753,24.79374202406143,30,27.85,公寓(5樓含以下無電梯),住家用,三層/五層,2房2廳2衛,無,無,0,110/07/09,"3,350,000"
120.96182691076217,24.813100153758946,7,82.59,住宅大樓(11層含以上有電梯),住家用,三層/十二層,4房2廳2衛,有,有,2,110/07/17,"16,980,000"
120.97602048856652,24.768880845578767,10,87.50,透天厝,住家用,全/四層,4房2廳5衛,無,有,0,110/07/13,"17,300,000"
120.97790291656732,24.804273405152703,22,32.51,住宅大樓(11層含以上有電梯),商辦用,"一層,騎樓,夾層/十二層",2衛,有,有,0,110/07/19,"10,500,000"
120.97049998810948,24.822284201870247,25,44.29,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,3房2廳2衛,有,有,1,110/07/02,"7,280,000"
120.98884442203557,24.784510959550115,28,57.41,透天厝,住家用,全/三層,4房4廳3衛,無,無,0,110/07/07,"13,600,000"
121.01399465715167,24.791074530971173,1,46.86,住宅大樓(11層含以上有電梯),住家用,十七層/二十四層,3房2廳2衛,有,有,1,110/07/07,"18,600,000"
120.95207024816217,24.795663098145745,26,31.81,華廈(10層含以下有電梯),住家用,六層/七層,3房2廳1衛,有,有,0,110/07/14,"5,700,000"
120.9776431121224,24.763761859590716,24,32.39,華廈(10層含以下有電梯),住家用,九層/九層,2房1廳1衛,有,有,1,110/07/01,"3,950,000"
120.96443456645916,24.826490209768263,1,40.87,華廈(10層含以下有電梯),住商用,"一層,見其他登記事項/十層",2衛,有,有,1,110/07/17,"11,350,000"
120.95537820187312,24.810723844461677,29,13.56,住宅大樓(11層含以上有電梯),商業用,十二層/十二層,1房1廳1衛,有,有,0,110/07/17,"2,300,000"
120.97226589684182,24.799776227298814,34,27.43,公寓(5樓含以下無電梯),住家用,四層/五層,3房2廳1衛,無,無,0,110/07/05,"4,200,000"
120.9720344479228,24.817418085411333,29,24.06,華廈(10層含以下有電梯),住家用,三層/七層,2房1廳1衛,有,有,0,110/07/03,"4,600,000"
120.97731649646525,24.76546822281312,27,14.30,華廈(10層含以下有電梯),住家用,五層/五層,1房1廳1衛,有,有,0,110/07/12,"1,280,000"
120.95549961400923,24.80313081621968,12,17.06,華廈(10層含以下有電梯),辦公用,四層/十層,2房1廳1衛,有,有,1,110/07/11,"4,500,000"
120.94014171031873,24.796706116028346,3,81.13,透天厝,住家用,全/五層,5房3廳5衛,有,有,0,110/07/01,"19,100,000"
120.97844592126494,24.81014209457276,30,137.02,透天厝,住家用,全/三層,9房1廳3衛,無,無,0,110/07/05,"83,055,000"
120.95745939095374,24.770240065710027,26,45.73,透天厝,住家用,全/三層,4房2廳3衛,無,有,0,110/07/04,"7,600,000"
120.95071537464551,24.795319557999036,5,41.19,住宅大樓(11層含以上有電梯),住家用,九層/十四層,2房1廳1衛,有,有,1,110/07/01,"9,900,000"
120.92908871805813,24.84047192803281,8,13.56,住宅大樓(11層含以上有電梯),住家用,二層/十一層,1房1廳1衛,有,有,0,110/07/05,"1,960,000"
120.94172457405547,24.838238298790458,1,51.46,透天厝,住家用,全/四層,3房2廳3衛,無,無,0,110/07/01,"11,600,000"
120.95065215361869,24.755096889870654,24,8.87,公寓(5樓含以下無電梯),住家用,一層/五層,1房1廳1衛,無,有,0,110/07/06,"800,000"
120.95065215361869,24.755096889870654,24,8.87,公寓(5樓含以下無電梯),住家用,一層/五層,1房1廳1衛,無,有,0,110/07/06,"800,000"
120.9775143870121,24.7647640092935,27,9.47,華廈(10層含以下有電梯),住家用,四層/七層,1房1衛,有,無,0,110/07/07,"1,050,000"
120.9902784378992,24.78438465420307,11,76.80,華廈(10層含以下有電梯),住家用,九層/十層,3房2廳2衛,有,有,2,110/07/04,"18,400,000"
120.97387381099125,24.820307578306085,24,31.28,華廈(10層含以下有電梯),住家用,二層/七層,2房2廳2衛,有,有,0,110/07/01,"5,500,000"
120.96300479136434,24.810617592427466,1,23.33,住宅大樓(11層含以上有電梯),住家用,三層/十二層,1房1廳1衛,有,無,0,110/07/08,"5,800,000"
120.96750662278674,24.806483527216386,15,14.18,華廈(10層含以下有電梯),辦公用,四層/八層,1房1廳1衛,有,有,1,110/07/03,"4,600,000"
120.97595359054479,24.808146390842452,15,10.08,華廈(10層含以下有電梯),辦公用,二層/五層,1房1廳1衛,有,有,0,110/07/06,"3,100,000"
120.9310973267323,24.84029230343395,14,66.77,透天厝,住家用,全/五層,4房1廳4衛,無,有,0,110/07/07,"10,500,000"
120.97648020965288,24.795605722217054,36,26.47,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳2衛,無,無,0,110/07/04,"4,300,000"
120.93772015541096,24.773573750337196,2,140.15,透天厝,商業用,全/三層,5房4廳6衛,無,有,0,110/07/09,"20,960,000"
121.00839699006924,24.793982182925685,6,40.73,華廈(10層含以下有電梯),住家用,六層/十層,2房2廳1衛,有,有,1,110/07/01,"11,450,000"
120.98394700053193,24.80022032515411,28,32.00,華廈(10層含以下有電梯),住家用,四層/五層,3房2廳2衛,有,有,0,110/07/01,"6,350,000"
120.96300479136434,24.810617592427466,1,24.50,住宅大樓(11層含以上有電梯),住家用,六層/十二層,1房1廳1衛,有,無,0,110/07/05,"6,200,000"
120.96300479136434,24.810617592427466,1,24.50,住宅大樓(11層含以上有電梯),住家用,七層/十二層,1房1廳1衛,有,無,0,110/07/12,"6,660,000"
120.95270640561687,24.81340453252911,46,29.87,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,110/07/08,"5,100,000"
120.9776431121224,24.763761859590716,23,47.27,公寓(5樓含以下無電梯),住家用,二層/五層,3房2廳2衛,無,無,1,110/07/31,"5,500,000"
120.97302769972454,24.798837385362127,49,86.04,透天厝,住家用,全/四層,4房3廳3衛,無,無,0,110/07/24,"31,500,000"
120.95157288262934,24.802967090659084,46,27.30,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,110/07/13,"8,380,000"
120.95235607114874,24.798290509675674,8,45.50,住宅大樓(11層含以上有電梯),住家用,三層/十五層,3房2廳2衛,有,有,1,110/07/26,"11,250,000"
120.97365941971353,24.804958903718237,9,64.17,住宅大樓(11層含以上有電梯),住家用,十層/二十五層,3房2廳2衛,有,有,1,110/07/25,"19,900,000"
121.0000692373096,24.801503252736268,41,23.87,公寓(5樓含以下無電梯),住家用,四層/四層,3房2廳2衛,無,無,0,110/07/31,"6,000,000"
120.97051384417,24.80553613998238,10,86.99,住宅大樓(11層含以上有電梯),住家用,四層/十四層,4房2廳3衛,有,有,1,110/07/26,"29,080,000"
120.96793814763286,24.782395226970994,3,77.87,透天厝,住家用,全/三層,5房3廳5衛,有,有,0,110/07/15,"32,500,000"
121.0114232073734,24.791146980921557,6,59.58,住宅大樓(11層含以上有電梯),住家用,八層/二十七層,3房2廳2衛,有,有,1,110/07/31,"23,200,000"
120.96668132662751,24.785582068114206,16,72.62,華廈(10層含以下有電梯),住家用,四層/八層,4房2廳2衛,有,有,2,110/07/15,"14,580,000"
120.94066651896668,24.836982918189882,7,62.95,透天厝,住家用,全/四層,3房3廳4衛,無,無,0,110/07/21,"12,400,000"
121.00512336020661,24.796618680589923,2,50.61,住宅大樓(11層含以上有電梯),住家用,十層/十五層,3房2廳2衛,有,有,1,110/07/06,"11,500,000"
120.93116538706725,24.842459192962842,6,47.30,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,3房2廳2衛,有,有,1,110/07/18,"8,000,000"
120.95235607114874,24.798290509675674,8,50.62,住宅大樓(11層含以上有電梯),住家用,十三層/十五層,2房2廳2衛,有,有,2,110/07/18,"12,500,000"
120.96928942125871,24.796985789411927,37,28.71,公寓(5樓含以下無電梯),住家用,五層/五層,3房2廳1衛,無,無,0,110/07/20,"3,728,000"
120.93458908196469,24.841946095432093,8,9.19,華廈(10層含以下有電梯),辦公用,四層/五層,1房1廳1衛,有,有,0,110/07/31,"2,600,000"
120.96080157391852,24.802202361856693,2,18.78,華廈(10層含以下有電梯),住家用,四層/五層,2房2衛,有,無,0,110/07/24,"5,480,000"
120.9226385977395,24.791298975131365,2,47.09,透天厝,住家用,全/三層,5房2廳4衛,有,有,0,110/07/06,"14,800,000"
121.01189803968404,24.792212330503716,5,68.66,住宅大樓(11層含以上有電梯),住家用,四層/二十八層,4房2廳2衛,有,有,2,110/07/24,"24,600,000"
120.96139313001723,24.808369050854957,5,38.31,住宅大樓(11層含以上有電梯),住家用,二層/十一層,3房2廳2衛,有,有,1,110/07/17,"10,300,000"
120.96759153658277,24.822283599847616,23,46.93,住宅大樓(11層含以上有電梯),住家用,九層/二十一層,3房2廳2衛,有,有,1,110/07/20,"9,820,000"
120.93913247538647,24.79750022668523,9,52.43,住宅大樓(11層含以上有電梯),住家用,六層/十一層,3房2廳2衛,有,有,1,110/07/30,"12,850,000"
120.98304658965498,24.802685040396625,24,41.98,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,3房2廳2衛,有,有,1,110/07/19,"8,600,000"
120.93142336497871,24.841141129814364,15,64.80,透天厝,住家用,全/四層,3房2廳4衛,無,無,0,110/07/21,"10,500,000"
120.9575134058017,24.814886663448668,38,34.40,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,110/07/20,"8,000,000"
121.02238042702457,24.78475346914589,28,28.56,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,0,110/07/20,"5,800,000"
120.97893554828225,24.780943576429582,47,91.41,透天厝,住家用,全/二層,6廳3衛,無,無,0,110/07/30,"15,800,000"
120.96743369491065,24.820595226130724,28,52.60,華廈(10層含以下有電梯),住家用,五層/八層,3房2廳2衛,有,無,1,110/07/06,"7,300,000"
120.90801898556353,24.75355093740724,1,48.19,透天厝,住家用,全/四層,3房3廳3衛,無,有,0,110/07/18,"10,200,000"
120.94059590643836,24.798331448273867,44,33.76,透天厝,住家用,全/二層,5房3廳4衛,無,無,0,110/07/09,"9,500,000"
120.96720580478681,24.821967517354913,23,49.02,住宅大樓(11層含以上有電梯),住家用,十六層/二十層,3房2廳2衛,有,有,1,110/07/23,"9,500,000"
120.95166128645593,24.753490110350718,20,24.36,公寓(5樓含以下無電梯),住家用,一層/五層,3房2廳2衛,無,有,0,110/07/22,"2,520,000"
120.96300479136434,24.810617592427466,2,23.33,住宅大樓(11層含以上有電梯),住家用,六層/十二層,1房1廳1衛,有,有,0,110/07/21,"6,600,000"
120.96300479136434,24.810617592427466,2,24.50,住宅大樓(11層含以上有電梯),住家用,四層/十二層,1房1廳1衛,有,有,0,110/07/25,"6,660,000"
120.96300479136434,24.810617592427466,2,23.33,住宅大樓(11層含以上有電梯),住家用,四層/十二層,1房1廳1衛,有,有,0,110/07/26,"6,600,000"
120.96300479136434,24.810617592427466,2,32.45,住宅大樓(11層含以上有電梯),住家用,五層/十二層,1房1廳1衛,有,有,1,110/07/21,"7,580,000"
120.96300479136434,24.810617592427466,1,24.50,住宅大樓(11層含以上有電梯),住家用,八層/十二層,1房1廳1衛,有,有,0,110/07/17,"6,880,000"
120.97640624886844,24.8205788529277,26,44.79,住宅大樓(11層含以上有電梯),住家用,六層/十六層,3房2廳2衛,有,有,1,110/07/26,"8,500,000"
120.96679085675254,24.81992697215807,27,19.74,華廈(10層含以下有電梯),住家用,六層/七層,3房2廳2衛,有,有,1,110/07/11,"3,000,000"
120.96679085675254,24.81992697215807,27,19.74,華廈(10層含以下有電梯),住家用,六層/七層,3房2廳2衛,有,有,1,110/07/11,"3,000,000"
120.93324338302115,24.805181067619234,42,31.87,透天厝,住家用,全/二層,5房2廳4衛,無,無,0,110/07/17,"8,000,000"
120.96819496083258,24.822401105771586,21,46.10,住宅大樓(11層含以上有電梯),住家用,二十層/二十一層,3房2廳2衛,有,有,1,110/07/26,"9,060,000"
120.97799168449404,24.805708976904633,8,71.79,住宅大樓(11層含以上有電梯),住家用,十四層/十八層,3房2廳2衛,有,有,2,110/07/17,"19,210,000"
120.980471038678,24.764123398125534,13,21.38,華廈(10層含以下有電梯),住家用,二層/七層,1房1廳1衛,有,有,1,110/07/29,"3,030,000"
120.98613280033496,24.80110535119637,27,19.29,華廈(10層含以下有電梯),住家用,五層/七層,2房2廳2衛,有,有,0,110/07/28,"4,300,000"
120.9457705670028,24.794243447645385,27,27.83,住宅大樓(11層含以上有電梯),住家用,七層/十二層,2房2廳2衛,有,有,0,110/07/25,"5,000,000"
120.94276460603062,24.835701670139276,15,57.56,透天厝,住家用,全/四層,4房3廳2衛,無,無,0,110/07/19,"11,900,000"
120.92949153246316,24.775556411240302,15,54.75,透天厝,住家用,全/四層,4房2廳3衛,無,有,0,110/07/13,"7,830,000"
120.96042609910137,24.800983384434065,23,17.51,住宅大樓(11層含以上有電梯),住家用,八層/十四層,1房1廳1衛,有,有,0,110/07/09,"2,700,000"
120.9190282962456,24.807097155945105,40,32.13,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,110/07/13,"4,660,000"
120.93739106229421,24.838155300821015,24,26.82,透天厝,住商用,全/三層,7房2廳5衛,無,無,0,110/07/29,"4,165,000"
120.9654584521799,24.80880341947334,6,54.27,住宅大樓(11層含以上有電梯),住家用,十層/十三層,3房2廳2衛,有,有,1,110/07/17,"16,080,000"
121.01411257783488,24.78433915991692,22,28.69,住宅大樓(11層含以上有電梯),住家用,十層/十四層,3房2廳2衛,有,有,0,110/07/22,"7,400,000"
120.96154514653281,24.796559654052654,28,34.06,住宅大樓(11層含以上有電梯),住家用,十層/十二層,3房2廳2衛,有,有,0,110/07/10,"5,220,000"
120.94281310006731,24.8378234024342,27,33.00,華廈(10層含以下有電梯),住家用,一層/七層,3房2廳2衛,有,有,0,110/07/01,"5,350,000"
120.96720580478681,24.821967517354913,23,47.55,住宅大樓(11層含以上有電梯),住家用,三層/二十一層,3房2廳2衛,有,有,1,110/07/08,"8,880,000"
120.9659481969691,24.826499591083717,1,25.93,住宅大樓(11層含以上有電梯),住家用,二層/十二層,3房2廳1衛,有,有,0,110/07/19,"5,600,000"
120.99393678024126,24.80170176686549,23,42.87,住宅大樓(11層含以上有電梯),住家用,二層/十二層,3房2廳2衛,有,有,0,110/07/25,"11,300,000"
120.96819496083258,24.822401105771586,21,66.11,住宅大樓(11層含以上有電梯),住家用,十五層/二十層,5房2廳2衛,有,無,1,110/07/21,"13,600,000"
120.97841400101177,24.765955933496002,28,30.43,公寓(5樓含以下無電梯),住家用,五層/五層,2房2廳2衛,無,有,0,110/07/19,"2,200,000"
120.94697468839816,24.776890833344705,38,26.11,透天厝,住家用,全/二層,15房15衛,無,無,0,110/07/06,"7,800,000"
120.9413584990555,24.796200991495336,38,26.65,公寓(5樓含以下無電梯),住家用,三層/五層,2房2廳2衛,無,無,0,110/07/26,"2,500,000"
120.97913720106823,24.816958783167205,27,45.02,住宅大樓(11層含以上有電梯),住家用,十四層/十六層,3房2廳2衛,有,有,1,110/07/27,"10,500,000"
120.95235607114874,24.798290509675674,8,49.98,住宅大樓(11層含以上有電梯),住家用,九層/十五層,3房2廳2衛,有,有,2,110/07/23,"12,100,000"
120.97362580367351,24.82358491018132,29,13.76,華廈(10層含以下有電梯),住家用,五層/七層,1房1衛,有,有,0,110/07/15,"2,150,000"
120.95166128645593,24.753490110350718,20,18.45,公寓(5樓含以下無電梯),住家用,四層/五層,3房3衛,無,有,0,110/07/14,"1,520,000"
120.96819496083258,24.822401105771586,21,21.16,住宅大樓(11層含以上有電梯),住家用,十三層/二十層,2房2廳1衛,有,有,0,110/07/24,"5,980,000"
120.96877784261403,24.825543184546895,24,55.93,透天厝,住家用,全/三層,4房2廳2衛,無,無,0,110/07/25,"13,800,000"
120.92999625524124,24.77487046287967,15,50.35,透天厝,住家用,全/四層,4房2廳3衛,無,有,0,110/07/15,"8,580,000"
120.95828137109046,24.796143462991243,2,109.40,透天厝,住家用,全/四層,5房2廳5衛,有,有,0,110/07/04,"26,900,000"
120.97982108941355,24.808797017228034,14,45.40,華廈(10層含以下有電梯),住家用,七層/九層,3房2廳2衛,有,有,1,110/07/02,"13,500,000"
120.9663733052254,24.790917930735855,28,32.10,華廈(10層含以下有電梯),住家用,五層/五層,3房2廳2衛,有,有,0,110/07/20,"5,950,000"
121.0091485945479,24.793034128672808,10,34.66,住宅大樓(11層含以上有電梯),住家用,六層/十二層,3房1廳1衛,有,有,1,110/07/24,"11,850,000"
120.96507032035066,24.817217999106823,17,53.34,住宅大樓(11層含以上有電梯),住家用,六層/十一層,3房2廳2衛,有,有,1,110/07/25,"12,300,000"
120.95969582846497,24.795836881163147,28,31.44,華廈(10層含以下有電梯),住家用,四層/五層,2房2廳1衛,有,有,0,110/07/30,"5,200,000"
120.97668784085768,24.795984955784498,40,27.08,公寓(5樓含以下無電梯),住家用,"五層,屋頂突出物/五層",3房2廳1衛,無,無,0,110/07/13,"5,280,000"
121.01693170227304,24.788501065584104,12,38.83,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,2房2廳1衛,有,有,1,110/07/28,"13,500,000"
121.01109676978699,24.790469863854362,7,52.81,住宅大樓(11層含以上有電梯),住家用,十二層/二十五層,4房2廳2衛,有,有,1,110/07/20,"19,680,000"
120.99393678024126,24.80170176686549,23,43.31,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,3房2廳2衛,有,有,0,110/07/26,"13,500,000"
120.97678464390201,24.807279772522715,7,19.21,住宅大樓(11層含以上有電梯),住家用,九層/十二層,1房1廳1衛,有,有,1,110/07/20,"4,880,000"
120.92986503359407,24.832355612742266,2,65.57,透天厝,住商用,全/四層,4房2廳4衛,無,無,0,110/07/23,"12,300,000"
120.97487453205491,24.812498004413474,25,53.61,住宅大樓(11層含以上有電梯),住家用,十三層/十三層,4房2廳2衛,有,有,2,110/07/26,"9,550,000"
120.97269596398033,24.82320554221965,28,39.56,華廈(10層含以下有電梯),住家用,三層/十層,2房2廳2衛,有,有,1,110/07/06,"6,500,000"
120.96580484719205,24.80811732854526,3,77.70,住宅大樓(11層含以上有電梯),住家用,十五層/二十七層,3房2廳2衛,有,有,2,110/07/30,"27,000,000"
120.9819270740485,24.815216633037313,10,78.73,透天厝,住家用,全/四層,4房3廳5衛,有,無,0,110/07/25,"24,000,000"
120.99934721887342,24.796194420998074,26,41.32,華廈(10層含以下有電梯),住家用,七層/十層,3房2廳2衛,有,有,0,110/07/18,"11,800,000"
121.01455781897917,24.786099703372155,34,33.68,公寓(5樓含以下無電梯),住家用,五層/五層,5房5廳5衛,無,有,0,110/07/12,"6,420,000"
120.96395599613082,24.80510132910949,4,36.80,住宅大樓(11層含以上有電梯),住家用,四層/十二層,3房2廳2衛,有,有,1,110/07/31,"10,100,000"
120.92777794795028,24.831596217242247,7,61.29,透天厝,住家用,全/五層,5房2廳4衛,無,無,0,110/07/18,"13,000,000"
120.96055574171628,24.797633811927742,25,34.04,華廈(10層含以下有電梯),住家用,七層/七層,3房2廳2衛,有,有,0,110/07/26,"6,000,000"
120.97913720106823,24.816958783167205,27,26.68,華廈(10層含以下有電梯),住家用,五層/八層,2房2廳1衛,有,有,0,110/07/24,"6,000,000"
120.94419528845093,24.800264954499344,1,60.18,透天厝,住家用,全/四層,5房2廳5衛,無,無,0,110/07/10,"15,800,000"
121.01889978469174,24.78830220799284,33,40.96,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,110/07/25,"15,000,000"
120.97684360208383,24.80938345296522,13,96.40,住宅大樓(11層含以上有電梯),住家用,十一層/二十四層,4房2廳3衛,有,有,2,110/07/30,"31,680,000"
120.96080157391852,24.802202361856693,2,19.83,華廈(10層含以下有電梯),住家用,二層/五層,2房2衛,有,無,0,110/07/16,"5,950,000"
120.9901286306894,24.802857225301416,4,21.57,華廈(10層含以下有電梯),辦公用,五層/七層,2房2廳1衛,有,有,1,110/07/25,"7,250,000"
120.96070262595282,24.802319697366052,39,39.67,公寓(5樓含以下無電梯),住家用,五層/五層,2廳2衛,無,無,0,110/07/19,"3,710,000"
120.96867893353908,24.825461903297477,33,42.95,透天厝,住家用,全/二層,5房3廳3衛,無,無,0,110/07/29,"15,500,000"
121.01636729880414,24.783372862312678,26,42.10,華廈(10層含以下有電梯),住家用,三層/七層,4房2廳2衛,有,有,0,110/07/26,"10,300,000"
120.96720580478681,24.821967517354913,23,47.40,住宅大樓(11層含以上有電梯),住家用,三層/二十一層,3房2廳2衛,有,有,1,110/07/08,"9,180,000"
