longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,sale_floor,total_floor,price
120.9604261,24.80097437,25,10.27,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,4,14,2250000
120.9794741,24.8132842,5,40.62,1,1,0,112,3,2,2,0,0,0,0,1,0,0,0,1,14,20300000
120.9589782,24.81248546,17,45.11,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,14,16350000
120.9736258,24.82358491,31,14.25,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,4,7,3100000
120.9559448,24.8029865,14,12.98,1,1,0,112,2,1,1,0,0,0,1,0,0,0,0,2,10,5800000
120.9794741,24.8132842,5,64.18,1,1,0,112,3,2,2,0,0,0,0,1,0,0,0,1,14,32000000
120.9729355,24.81349984,34,30.77,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,6050000
120.9624012,24.81122235,15,12.95,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,3,10,5280000
120.9631175,24.79733652,23,11.7,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,4,14,3300000
121.0105332,24.7922034,11,19.11,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,15,10530000
121.0139947,24.79107453,2,32.26,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,14,24,16700000
120.9554863,24.81285463,25,31.49,0,1,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,4150000
120.9671691,24.81111513,27,45.08,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,8,8,19000000
120.9281693,24.78767221,29,32.22,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,9,12,4800000
120.9274534,24.82819228,29,78.46,0,0,0,112,3,2,3,0,0,1,0,0,1,0,0,0,4,11000000
121.0114232,24.79114698,7,46.81,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,7,27,23080000
121.0158438,24.78826645,25,39,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,23500000
121.0097221,24.79102972,10,31.74,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,3,14,14500000
120.9523561,24.79829051,10,36.95,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,8,15,13600000
120.9843708,24.81248124,10,42.51,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,14,23500000
120.9853603,24.80989915,9,46.62,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,14,15,19300000
120.9851818,24.81343836,13,51.7,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,11,14,23760000
120.911688,24.73842108,25,36.18,0,0,0,112,4,1,2,1,0,1,0,0,1,0,0,0,2,4500000
120.9939368,24.80170177,25,42.68,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,9,12,13680000
120.9653272,24.81829246,19,54.73,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,1,11,16000000
120.9598936,24.79609876,31,42.85,0,0,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,15630000
120.9283362,24.84152791,20,55.48,0,0,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,12450000
120.972125,24.81071887,5,26.68,1,1,0,112,3,2,2,0,0,0,1,0,0,0,1,0,10,17000000
120.9653917,24.7640665,24,61.86,0,1,0,112,3,3,3,1,0,1,0,0,1,0,0,0,3,8100000
120.9480252,24.79512003,9,46.82,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,8,12,15100000
121.0147559,24.78821238,7,34.73,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,5,7,16300000
120.9644488,24.81134926,17,52.56,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,12,16200000
120.9288514,24.84020096,25,18.06,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,2,10,5700000
120.9221437,24.79199392,17,58.57,0,0,0,112,4,2,3,0,0,1,0,0,1,0,0,0,3,14200000
120.9723206,24.8207226,27,37.01,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,5,10470000
120.9735574,24.81965745,39,47.89,0,0,0,112,4,3,4,1,0,1,0,0,1,0,0,0,3,13500000
120.9736594,24.8049589,10,54.51,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,18,20,24680000
120.975914,24.80832695,40,31.94,0,0,0,112,4,2,2,0,1,0,0,0,0,0,0,2,5,15500000
121.0252775,24.78165618,32,50.35,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,10,12,10580000
120.972125,24.81071887,5,25.63,1,1,0,112,3,2,2,0,0,0,1,0,0,0,1,0,10,16800000
120.9199575,24.80799148,25,33,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,4480000
121.0147559,24.78821238,7,34.68,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,7,7,15500000
120.9293728,24.77565567,15,46.16,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,10500000
120.9816608,24.80983555,25,29.19,0,0,0,112,2,2,1,1,1,0,0,0,0,0,0,2,4,4800000
120.9650939,24.76839116,27,109.8,0,1,0,112,5,4,6,1,0,1,0,0,1,0,0,0,3,28200000
120.9614126,24.80935318,25,110.04,1,0,1,112,4,2,6,1,0,1,0,0,1,0,0,0,5,37300000
120.9491788,24.8040407,1,21.31,1,1,1,112,2,2,2,1,0,0,1,0,0,0,0,4,5,10900000
120.914347,24.76770261,25,71.66,0,0,0,112,4,2,4,1,0,1,0,0,1,0,0,0,4,12800000
120.9674337,24.82059523,29,43.04,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,8,8600000
120.9843708,24.81248124,10,46.59,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,14,22500000
120.9614702,24.81510441,26,20.84,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,5,14,5200000
120.9631761,24.79998192,25,37.59,1,1,1,112,4,2,3,1,0,0,1,0,0,0,1,0,5,16800000
120.979655,24.7958319,25,32.33,0,0,0,112,2,2,2,1,1,0,0,0,0,0,0,4,5,9430000
120.9647908,24.79105299,28,38.07,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,5,8,10200000
120.9553782,24.81072384,31,19.02,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,9,12,6150000
121.0199275,24.78315575,9,32.06,1,1,1,112,1,2,2,0,0,0,1,0,0,0,1,0,9,15200000
120.9530065,24.80445727,1,71.1,1,0,0,112,3,2,5,1,0,1,0,0,1,0,0,0,4,33080000
120.965052,24.81200848,26,8.1,1,1,0,112,0,0,0,0,0,0,0,1,0,0,0,10,12,1900000
120.9617809,24.80176924,16,12.66,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,1,10,4300000
121.0148848,24.79105639,8,62.01,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,6,23,35900000
120.9209625,24.78296466,1,25.96,1,0,1,112,3,2,2,1,0,0,1,0,0,0,0,4,5,8300000
120.9736173,24.81721072,8,87.04,1,0,0,112,5,2,5,1,0,1,0,0,1,0,0,0,4,37160000
120.9325921,24.83896577,15,44.42,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,4,14,10500000
120.9763008,24.80290985,27,13.38,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,12,12,4500000
120.9719158,24.81733682,31,8,1,0,0,112,1,1,1,1,0,0,1,0,0,0,0,2,7,2050000
120.9841073,24.7838424,23,39.98,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,5,12400000
120.9518587,24.80554936,19,49.23,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,8,11500000
120.9676969,24.79739174,34,30.76,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,4480000
120.9677686,24.78809227,33,43.86,0,0,0,112,0,0,0,1,1,0,0,0,0,0,0,5,5,7000000
120.9683056,24.77616554,18,15.26,1,1,0,112,0,0,0,1,0,0,1,0,0,1,0,0,4,4310000
120.9607496,24.8101385,30,44.81,1,0,1,112,4,2,2,1,0,0,1,0,0,0,0,5,5,12300000
120.9564873,24.77878089,21,58.68,0,1,0,112,5,2,3,1,1,0,0,0,0,1,0,0,4,12450000
120.9776431,24.76376186,26,43.54,0,0,1,112,3,2,2,1,1,0,0,0,0,0,0,5,5,4500000
120.9631175,24.79733652,23,20.43,1,1,1,112,0,0,0,1,0,0,0,1,0,0,0,10,14,5300000
121.0110968,24.79046986,8,48.54,1,1,1,112,3,2,2,0,0,0,0,1,0,0,1,0,27,29900000
120.9267727,24.84189733,24,18.78,0,0,0,112,1,1,1,0,0,1,0,0,1,0,0,0,1,9300000
120.9585816,24.81544673,27,29.42,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,7,7,6000000
120.9505257,24.79974353,29,45.41,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,7,8100000
120.9624351,24.79734538,26,8.36,1,1,0,112,0,0,0,0,0,0,0,1,0,0,0,9,17,2380000
120.9624351,24.79734538,26,39.51,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,17,9900000
120.9651912,24.80929091,2,23.92,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,5,7,7750000
121.0095145,24.79281741,1,18.88,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,2,7,9200000
121.0114232,24.79114698,7,46.79,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,5,27,24580000
120.9707187,24.81767966,29,38.75,1,0,0,112,3,2,2,1,0,0,1,0,0,0,0,7,7,9000000
121.0173465,24.78404991,14,46.92,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,3,15,23530000
120.9444258,24.79352968,27,33.64,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,4,12,7000000
120.940483,24.76543103,11,175.53,1,1,0,112,5,4,4,0,0,1,0,0,1,0,0,0,3,37200000
120.9699555,24.82394536,26,37.28,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,7,11260000
120.9391325,24.79750023,11,50.84,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,4,11,15800000
120.9887834,24.80361553,25,40.96,1,0,0,112,4,2,2,1,0,0,1,0,0,0,0,6,7,11000000
120.967465,24.81445578,25,86.72,1,1,1,112,3,2,2,0,0,0,1,0,0,0,0,7,8,20000000
120.9661777,24.78270182,25,51.29,0,0,0,112,6,2,3,1,0,1,0,0,1,0,0,0,3,13800000
120.972608,24.81829397,42,25.13,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,1,4,8000000
120.9631175,24.79733652,23,13.04,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,10,14,3980000
120.9639103,24.82643593,3,35.72,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,6,10,12850000
120.9631175,24.79733652,23,11.67,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,11,14,3700000
120.9806711,24.81289612,31,74.61,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,5,12,14000000
120.9686818,24.81412199,27,31.22,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,5,12,9400000
120.9332249,24.83974252,24,60.29,0,0,0,112,5,2,3,1,0,1,0,0,1,0,0,0,3,15500000
120.9738831,24.82310644,28,32.16,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,8,8880000
120.9397679,24.77199458,30,86.93,0,1,0,112,3,3,4,1,0,1,0,0,1,0,0,0,3,13380000
120.9526621,24.79985256,7,39.34,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,8,12,11500000
120.9503751,24.75566561,25,9.5,0,1,0,112,1,1,1,1,1,0,0,0,0,0,0,4,4,1100000
120.9257553,24.78921494,18,10.84,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,8,1560000
120.9554996,24.80313082,14,19.8,1,1,1,112,3,2,2,0,0,0,1,0,0,0,0,2,10,8200000
120.9613247,24.77387966,27,61.76,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,3,4880000
120.9710073,24.8101589,39,31.53,0,0,0,112,4,2,2,1,1,0,0,0,0,0,0,4,5,9380000
120.9661775,24.81990878,32,23.02,1,1,0,112,2,1,1,1,0,0,1,0,0,0,0,3,7,4500000
120.9515249,24.79920214,15,47.59,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,11,15,14350000
120.925585,24.84254679,2,61.59,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,9,16200000
121.0228438,24.77674499,10,268.26,1,1,4,112,0,0,0,0,0,1,0,0,1,0,0,0,6,69000000
120.9775144,24.76476401,30,29.73,0,1,1,112,2,2,2,1,1,0,0,0,0,0,0,1,5,7680000
120.9683056,24.77616554,18,23.7,1,1,0,112,1,1,1,1,0,0,1,0,0,1,0,0,4,5300000
120.9554996,24.80313082,14,15.54,1,1,0,112,3,2,1,0,0,0,1,0,0,0,0,3,10,6450000
120.9756147,24.8212649,29,38.03,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,3,6,9700000
120.9515249,24.79920214,15,31.43,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,11,15,7950000
120.9518138,24.7938302,25,33.23,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,5,8,8450000
120.970833,24.79427752,7,93.34,1,1,2,112,4,2,3,1,0,0,0,1,0,0,0,6,14,34980000
120.9563824,24.82445665,37,35.8,0,0,0,112,2,2,2,1,0,1,0,0,1,0,0,0,2,12500000
120.9608614,24.80057723,27,36.63,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,8,12,10000000
120.9297288,24.77566487,17,55.98,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,10800000
120.9805623,24.81313085,20,22.6,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,8,13,5600000
120.9726562,24.82400908,24,27.39,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,3,8,9000000
120.9055252,24.74337406,42,55.45,0,0,0,112,6,2,2,1,0,1,0,0,1,0,0,0,2,9500000
120.9554996,24.80313082,14,26.97,1,1,0,112,3,1,2,0,0,0,1,0,0,0,0,1,10,17500000
120.9971119,24.79754869,25,46.05,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,5,15,15800000
120.9087868,24.74470331,31,42.35,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,6200000
120.9678194,24.78263898,5,80.17,1,0,0,112,5,2,5,1,0,1,0,0,1,0,0,0,3,27000000
120.9515249,24.79920214,15,47.52,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,4,15,13000000
121.0100881,24.79194159,8,81.4,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,13,21,39600000
120.9719397,24.79875592,31,10.98,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,7,9,2950000
120.9887735,24.80381417,30,35.94,1,0,0,112,3,2,2,1,0,0,1,0,0,0,0,2,5,12000000
120.9988328,24.80999918,8,70.93,1,1,1,112,0,0,0,0,0,0,0,1,0,0,0,1,12,33000000
120.972125,24.81071887,5,43.02,1,1,1,112,0,0,0,0,0,0,1,0,0,0,1,0,10,23600000
120.9443159,24.79589515,26,24.72,1,1,0,112,2,2,1,1,0,0,0,1,0,0,0,16,16,6500000
121.0202545,24.78714637,11,66.53,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,17,24,32750000
120.9793356,24.81332932,32,11.94,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,5,7,2200000
120.9779917,24.80570898,10,71.42,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,18,18,28000000
120.9282766,24.84188,9,68.9,0,0,0,112,3,4,5,1,0,1,0,0,1,0,0,0,4,17150000
120.9703707,24.82501984,25,25.57,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,3,5,4880000
120.9478549,24.77657514,41,26.11,0,0,0,112,14,14,14,1,0,1,0,0,1,0,0,0,2,6500000
120.9278606,24.82547487,25,45.16,0,0,0,112,3,2,1,1,0,1,0,0,1,0,0,0,2,7350000
120.9559624,24.80897248,26,39.36,1,1,0,112,4,2,2,1,0,0,0,1,0,0,0,12,13,13200000
120.9559448,24.8029865,14,13.22,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,3,10,5600000
120.9488135,24.80232513,25,72.24,1,0,0,112,4,2,4,1,0,1,0,0,1,0,0,0,4,23800000
120.9317226,24.83675338,6,20.95,0,1,0,112,4,1,5,0,0,1,0,0,1,0,0,0,2,5300000
121.0274822,24.77864926,24,9.14,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,5,5,3000000
120.9698665,24.82361129,26,69.2,0,0,0,112,4,2,4,1,0,1,0,0,1,0,0,0,4,20600000
120.9767846,24.80727977,9,13.63,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,5,12,5600000
120.9527655,24.81409975,48,30.08,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,7500000
120.9911663,24.81503688,46,35.5,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,9550000
121.0139947,24.79107453,2,78.24,1,1,0,112,3,2,2,0,0,0,0,1,0,0,0,1,24,58000000
120.9614702,24.81510441,26,10.96,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,4,14,3200000
120.9602651,24.80960568,8,19.41,1,1,0,112,2,2,2,1,0,0,1,0,0,0,0,4,7,6680000
120.9874281,24.80544824,39,39.62,0,0,0,112,0,0,0,1,1,0,0,0,0,0,0,4,5,13050000
120.9086269,24.74696039,29,31.32,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,3000000
120.9383993,24.84011491,8,12.09,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,3,5,3790000
120.9764566,24.81568536,31,54.99,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,5,15,11600000
121.0164376,24.79157086,9,59.46,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,17,32580000
120.9719397,24.79875592,31,10.45,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,6,9,3050000
120.9506522,24.75509689,26,8.87,0,1,0,112,1,1,1,1,1,0,0,0,0,0,0,4,5,1200000
120.9686818,24.81412199,27,29.45,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,11,12,7300000
120.9341341,24.84170213,11,22.68,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,4,2900000
120.9636089,24.77429555,16,119.62,0,1,0,112,5,2,5,1,0,1,0,0,1,0,0,0,4,37500000
120.953481,24.8053061,2,62.69,0,0,0,112,4,2,2,0,0,1,0,0,1,0,0,0,4,29000000
120.9932049,24.80061831,26,53.34,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,19,19,18500000
120.9683056,24.77616554,18,24.17,1,1,1,112,1,1,1,1,0,0,1,0,0,1,0,0,4,5090000
120.9774691,24.79658999,25,90.63,1,1,3,112,2,3,2,1,0,0,1,0,0,0,0,1,6,28750000
120.9738159,24.81360834,16,56.61,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,24,28,23800000
121.0127378,24.78279539,27,39.98,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,4,7,13000000
120.9717284,24.81451082,33,38.47,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,6600000
120.9614702,24.81510441,26,9.78,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,5,14,2600000
120.9614816,24.81031024,8,48.59,1,1,1,112,0,0,0,1,0,0,0,1,0,0,0,5,11,14800000
120.954788,24.80169506,44,197.61,0,0,0,112,13,3,7,0,0,1,0,0,1,0,0,0,4,41000000
120.9612756,24.77264271,27,60.89,0,1,0,112,5,2,3,1,0,1,0,0,1,0,0,0,3,13700000
120.9299144,24.83250008,4,68.36,0,1,0,112,5,1,6,0,0,1,0,0,1,0,0,0,4,14800000
120.9275886,24.83388937,25,41.42,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,15,15,9100000
120.9752293,24.81932368,30,37.03,1,0,1,112,2,2,2,1,0,0,1,0,0,0,0,4,5,4000000
120.9683056,24.77616554,18,24.17,1,1,1,112,1,1,1,1,0,0,1,0,0,1,0,0,4,5090000
121.0214101,24.77810853,22,62.74,0,0,0,112,0,0,0,0,0,1,0,0,1,0,0,0,4,25800000
120.9241566,24.81591175,25,36.78,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,6280000
121.0139947,24.79107453,2,32.73,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,20,24,16880000
120.9602774,24.80201262,32,35.03,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,12,6300000
120.9716022,24.80431749,39,34.4,1,1,0,112,1,1,2,1,0,0,1,0,0,0,0,4,8,8200000
120.9916423,24.79839718,41,30.75,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,2,5,7900000
121.0090103,24.79491208,27,46.2,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,8,15350000
120.9710073,24.8101589,39,31.53,0,0,0,112,4,2,2,1,1,0,0,0,0,0,0,3,5,19350000
120.9731615,24.82063248,31,58.28,1,1,1,112,4,2,2,1,0,0,1,0,0,0,0,3,10,12800000
120.9632397,24.81904133,40,25.35,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,2,5,4620000
121.0145981,24.79257323,3,47.39,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,15,21,23450000
120.9617809,24.80176924,16,12.56,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,8,10,4650000
120.9732903,24.81969352,39,51.98,0,0,0,112,7,2,5,0,0,1,0,0,1,0,0,0,3,5600000
120.9457706,24.79424345,29,20.78,1,1,0,112,2,2,1,1,0,0,0,1,0,0,0,10,12,7220000
121.0257613,24.77816201,25,51,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,14,16600000
120.9681609,24.80070535,32,9.65,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,5,6,1447262
120.9681609,24.80070535,32,10.62,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,5,6,1592738
120.9673828,24.78833596,25,20.42,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,8190000
120.9166057,24.73188712,42,16.15,0,0,0,112,3,2,3,1,0,1,0,0,1,0,0,0,2,3000000
120.9294747,24.84034571,25,28.79,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,6,12,5630000
120.9771826,24.79468491,39,30.01,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,5,5,7800000
120.9515249,24.79920214,15,31.12,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,14,15,8870000
120.9662494,24.8100947,16,11,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,4,11,3500000
120.9558257,24.80396155,16,35.51,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,5,13,13580000
120.9515249,24.79920214,15,71.93,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,11,15,11000000
121.0090195,24.78570288,31,30.69,0,0,1,112,3,2,2,0,1,0,0,0,0,0,0,2,4,9380000
120.9806312,24.8152255,25,27.01,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,3,8,7850000
120.9775144,24.76476401,29,11.91,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,3,7,900000
120.9832156,24.79628377,34,33.88,0,0,0,112,5,2,3,0,0,1,0,0,1,0,0,0,3,19000000
120.9585319,24.8159162,25,34.26,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,6260000
120.9672058,24.82196752,25,47.53,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,21,12500000
120.9646322,24.8271313,4,37.38,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,2,9,11750000
120.9794741,24.8132842,5,43.38,1,1,0,112,3,2,2,0,0,0,0,1,0,0,0,1,14,21500000
120.9793356,24.81332932,32,12,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,7,3100000
120.9773765,24.81649808,32,14.7,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,14,16,3300000
121.0254054,24.77857739,24,53.19,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,7,14,18300000
120.9407457,24.83701907,9,65.79,0,0,0,112,3,2,4,1,0,1,0,0,1,0,0,0,4,14500000
120.9716022,24.80431749,39,72.77,1,0,0,112,0,0,0,1,0,0,1,0,0,0,0,5,8,21300000
120.9689562,24.82457715,30,34.92,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,6,11020000
120.9605212,24.81299147,8,68.57,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,9,15,26500000
121.0125901,24.78980162,4,53.58,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,29,26300000
120.9673581,24.76924037,25,44.88,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,1,6,16850000
120.9772073,24.82165338,33,80.26,0,0,0,112,5,2,6,1,0,1,0,0,1,0,0,0,4,15800000
121.0166946,24.79030682,32,48.02,0,1,1,112,3,2,2,1,1,0,0,0,0,0,0,1,5,15800000
120.9662961,24.82053177,6,85.01,1,0,0,112,5,2,6,0,0,1,0,0,1,0,0,0,4,36080000
121.0114232,24.79114698,7,56.91,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,22,27,30300000
120.9294747,24.84034571,25,43.63,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,11,12,12000000
120.9699005,24.80581592,14,11.36,1,1,0,112,2,1,1,0,0,0,1,0,0,0,0,2,10,5800000
121.0202241,24.78240632,26,33.71,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,14,18,10680000
121.0202241,24.78240632,26,33.71,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,14,18,10770000
120.9741424,24.81331046,29,31.02,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,11,12,5400000
120.9741424,24.81331046,29,19.32,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,11,12,3400000
120.9741424,24.81331046,29,31.02,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,12,12,5700000
120.9741424,24.81331046,29,19.32,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,12,12,3400000
120.9939368,24.80170177,25,42.52,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,1,12,17150000
121.0118779,24.78831196,9,78.21,1,1,4,112,3,2,2,1,0,0,0,1,0,0,0,17,23,39000000
120.9782273,24.81571272,29,32.88,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,7,7800000
120.9666804,24.82587679,25,55.95,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,11,18550000
120.9327397,24.84034721,3,21.02,1,1,1,112,2,1,1,1,0,0,1,0,0,0,0,5,5,4600000
120.9738159,24.81360834,16,50.98,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,26,28,21000000
120.9520702,24.7956631,28,31.55,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,5,7,9000000
120.9557546,24.80936967,23,41.42,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,10,13520000
120.9195598,24.71912214,29,46.49,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,2,5,6600000
121.0162199,24.79102013,5,41.32,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,8,14,21680000
120.9645387,24.77341998,40,25.71,0,0,0,112,4,2,4,1,0,1,0,0,1,0,0,0,2,6100000
121.0246147,24.78081663,29,33.61,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,2,12,9300000
121.011898,24.79221233,7,50.74,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,18,28,28100000
120.978841,24.81340148,17,10.28,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,8,8,4500000
120.9535096,24.80813207,43,31.85,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,6100000
